id,registered_date,permit_expires,street_address,owner_name,owner_address,owner_city,owner_state,owner_zip,agent_name,agent_address,agent_zip,building_type,property_type,building_num,unit_num,bedrooms,occup_load,efficiency,sleep_room
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,0,5,Efficiency,""
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,0,5,Efficiency,""
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,0,5,Efficiency,""
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,1,5,"",""
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,1,5,"",""
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,2,5,"",""
3747,1992-09-17,2022-04-03,222 N College AVE,Omega Properties,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Multi-Family,Apartment,1,,3,5,"",""
10558,2003-05-05,2022-04-09,2853 S Walnut Street PIKE,Xuan Li,916 S. Fenbrook Ct,Bloomington,IN,47401,Vatchke Khachatrian,4236 E Cambridge Drive,47408,Single-Family,Condo,1,,3,5,"",""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,0,5,Efficiency,""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,0,5,Efficiency,""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,0,5,Efficiency,""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,0,5,Efficiency,""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,1,5,"",""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,1,5,"",""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,1,5,"",""
387,1978-12-04,2022-06-26,511 N Fess AVE,Long Real Estate Lp/Dennis Long,4409 Scenic Drive,Bloomington,IN,47408,No Agent,,,Multi-Family,Apartment,1,,2,5,"",""
10550,2015-02-10,2022-01-24,3850 E Lydia LN,Wei Rong,203 Summit Crossing Way,Cumming,GA,30041,Ivy Hsia (Ivysellsrealty),885 S. College Mall Rd #121,47401,Single-Family,,1,,3,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,5,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,5,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,5,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,5,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,5,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,4,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,4,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,4,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,4,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,4,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,3,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,3,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,3,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,3,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,3,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,2,3,"",""
10547,2015-01-30,2022-08-08,612 W Coolidge DR,Sandra L. Keller,1863 W. Lancaster Dr.,Bloomington,IN,47404,No Agent,,,Single-Family,,1,,2,3,"",""
1960,1985-11-19,2022-11-30,526 S Woodlawn AVE,Christopher B. Clark,1420 S Walnut St,Bloomington,IN,47401,Kelly Jones,1420 S Walnut,47401,Multi-Family,Apartment,1,,3,3,"",""
1960,1985-11-19,2022-11-30,526 S Woodlawn AVE,Christopher B. Clark,1420 S Walnut St,Bloomington,IN,47401,Kelly Jones,1420 S Walnut,47401,Multi-Family,Apartment,1,,0,3,Efficiency,""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,1,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,1,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,1,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,1,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,2,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,5,"",""
2994,1973-03-14,2022-10-23,2511 E 2nd ST,Raymond C. Gibson,20241 Burnside Place Unit 501,Estero,FL,33928,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,5,"",""
10543,2015-01-20,2021-11-30,412 E Wylie ST,Spicer Rentals,237 E. Winslow Road,Bloomington,IN,47401,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,,1,,2,3,"",""
3015,1974-06-13,2022-10-31,615 E 2nd ST,Norman A. Ladd,306 1/2 S Fairview St,Bloomington,IN,47403,Jennifer L. Milner,306 1/2 S. Fairview St.,47403,Multi-Family,Apartment,1,,3,5,"",""
3015,1974-06-13,2022-10-31,613 E 2nd ST,Norman A. Ladd,306 1/2 S Fairview St,Bloomington,IN,47403,Jennifer L. Milner,306 1/2 S. Fairview St.,47403,Multi-Family,Apartment,1,,3,5,"",""
3015,1974-06-13,2022-10-31,615 E 2nd ST,Norman A. Ladd,306 1/2 S Fairview St,Bloomington,IN,47403,Jennifer L. Milner,306 1/2 S. Fairview St.,47403,Multi-Family,Apartment,1,,2,5,"",""
3015,1974-06-13,2022-10-31,613 E 2nd ST,Norman A. Ladd,306 1/2 S Fairview St,Bloomington,IN,47403,Jennifer L. Milner,306 1/2 S. Fairview St.,47403,Multi-Family,Apartment,1,,2,5,"",""
5973,1999-09-14,2022-06-01,3335 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Multi-Family,Apartment,1,,1,3,"",""
5973,1999-09-14,2022-06-01,3333 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Multi-Family,Apartment,1,,1,3,"",""
5973,1999-09-14,2022-06-01,3335 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Multi-Family,Apartment,1,,1,3,"",""
5973,1999-09-14,2022-06-01,3333 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Multi-Family,Apartment,1,,1,3,"",""
10563,2015-03-10,2024-07-19,1309 S Cobble Creek CIR,Carol Yang,13438 Sedgwick Ln.,Carmel,IN,46074,Costley & Co. Rental Mgmt. Inc.,P.O. Box 5925,47407,Single-Family,,1,,2,3,"",""
10562,2015-03-10,2022-02-06,528 S Highland AVE,Debra L. Herbenick,1500 E Maxwell Ln,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,2,3,"",""
1689,1973-06-14,2021-12-04,1101 S Rogers ST,Nejla R. Routsong,2605 South Bryan Street,Bloomington,IN,47403,No Agent,,,Single-Family,Apartment,1,,1,3,"",""
1689,1973-06-14,2021-12-04,1101 S Rogers ST,Nejla R. Routsong,2605 South Bryan Street,Bloomington,IN,47403,No Agent,,,Single-Family,Apartment,1,,2,3,"",""
1689,1973-06-14,2021-12-04,1101 S Rogers ST,Nejla R. Routsong,2605 South Bryan Street,Bloomington,IN,47403,No Agent,,,Single-Family,Apartment,1,,2,3,"",""
10561,2015-03-09,2024-04-23,317 E 16th ST,"Joseph Christine, Llc",3756 Sterling Ave.,Bloomington,IN,47401,Parker Real Estate Management,P O Box 1112,47402,Single-Family,,1,,2,3,"",""
10548,2015-02-06,2022-12-05,1206 S Longwood DR,Debra Unger,2711 E. Briggs Bend,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,4,3,"",""
10565,2015-03-19,2022-03-13,2010 E Arden DR,"Canfield Properties Llc, C/O David Canfield",3052 N Ramble Rd W,Bloomington,IN,47408,Brawley Property Management,Po Box 5543,47407,Single-Family,,1,,4,3,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
2967,1979-08-01,2022-07-18,222 W 2nd ST,Monroe County Convention Center Building Corp.,302 S. College Avenue,Bloomington,IN,47403,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Multi-Family,Apartment,1,,1,5,"",""
6354,2000-03-14,2022-11-29,1260 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1266 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1264 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1262 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1260 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1266 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1264 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1262 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,2,3,"",""
6354,2000-03-14,2022-11-29,1260 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1266 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1264 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1262 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1260 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1266 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1264 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
6354,2000-03-14,2022-11-29,1262 E Cobblefield CT,Joseph Fitzgerald,1501 E. Hillside Drive,Bloomington,IN,47401,"Latham, Michael",1501 E. Hillside Drive,47401,Multi-Family,,1,,3,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,812 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,810 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,808 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,701 N Maple ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
672,1973-11-28,2023-04-18,800 W 11th ST,Richard D. Wells,703 S Park Ave,Bloomington,IN,47401,Michael Kee,808 W 11th St,47404,Multi-Family,Apartment,1,,1,3,"",""
10306,2015-05-21,2022-06-12,422 S Washington ST,"Fox Lair Developments, Llc",6440 Wellston Dr,Bloomington,IN,47408,Justin Fox,6440 E. Wellston Drive,47408,Multi-Family,,1,,1,5,"",""
10306,2015-05-21,2022-06-12,422 S Washington ST,"Fox Lair Developments, Llc",6440 Wellston Dr,Bloomington,IN,47408,Justin Fox,6440 E. Wellston Drive,47408,Multi-Family,,1,,1,5,"",""
10306,2015-05-21,2022-06-12,422 S Washington ST,"Fox Lair Developments, Llc",6440 Wellston Dr,Bloomington,IN,47408,Justin Fox,6440 E. Wellston Drive,47408,Multi-Family,,1,,1,5,"",""
10306,2015-05-21,2022-06-12,422 S Washington ST,"Fox Lair Developments, Llc",6440 Wellston Dr,Bloomington,IN,47408,Justin Fox,6440 E. Wellston Drive,47408,Multi-Family,,1,,1,5,"",""
10306,2015-05-21,2022-06-12,422 S Washington ST,"Fox Lair Developments, Llc",6440 Wellston Dr,Bloomington,IN,47408,Justin Fox,6440 E. Wellston Drive,47408,Multi-Family,,1,,1,5,"",""
10306,2015-05-21,2022-06-12,422 S Washington ST,"Fox Lair Developments, Llc",6440 Wellston Dr,Bloomington,IN,47408,Justin Fox,6440 E. Wellston Drive,47408,Multi-Family,,1,,1,5,"",""
